site,battery_power,site_power,solar_power,date
93c8a2c1,-1.33,280.57,3.36,2021-07-03 01:27:52+00:00
eec02ec5,3687.0,-0.1,-4.19,2021-07-03 01:27:53+00:00
90791ae9,,,,2021-07-03 01:27:53+00:00
49b6c0dd,-10.0,913.7,-141.6,2021-07-03 01:27:54+00:00
d0926969,-1.0,,,2021-07-03 01:27:54+00:00
7435e9d3,409.17,4.83,40.39,2021-07-03 01:27:55+00:00
134a3fa6,3625.0,-261.66,251.66,2021-07-03 01:28:55+00:00
8d9fed87,1224.67,-11.67,16.0,2021-07-03 01:28:56+00:00
5688ed10,9.33,1749.3,6.44,2021-07-03 01:28:56+00:00
2b33a48d,,,,2021-07-03 01:28:57+00:00
07333ad0,-9.0,352.12,-5.38,2021-07-03 01:28:57+00:00
38c8ae33,979.0,-3.79,124.67,2021-07-03 01:28:57+00:00
adc42b19,0.0,238.39,66.17,2021-07-03 01:28:58+00:00
e9ba8cec,0.67,912.49,-3.11,2021-07-03 01:28:58+00:00
e12c2148,0.0,871.77,-1.35,2021-07-03 01:28:59+00:00
4b78aae6,1930.33,-7.39,-0.0,2021-07-03 01:28:59+00:00
e724ca65,9.83,-29.88,-353.26,2021-07-03 01:28:59+00:00
135433c1,-10.0,1597.25,10.12,2021-07-03 01:29:00+00:00
90606897,380.0,-10.56,3.46,2021-07-03 01:29:00+00:00
02ebf5c7,470.0,-4.04,-3.52,2021-07-03 01:29:01+00:00
c8eb2d3d,2040.17,10.9,-3.15,2021-07-03 01:29:01+00:00
2b98cbdd,9.67,,,2021-07-03 01:29:01+00:00
39146e59,,2434.72,2.32,2021-07-03 01:29:02+00:00
55af2f9b,1718.33,-13.76,-4.67,2021-07-03 01:29:02+00:00
28731623,809.5,-7.9,80.11,2021-07-03 01:29:03+00:00
3193e230,9.5,7394.62,2.42,2021-07-03 01:29:03+00:00
e6bcf7cf,1680.0,-14.59,18.32,2021-07-03 01:29:04+00:00
7da0acb7,0.0,4196.3,82.22,2021-07-03 01:29:04+00:00
c18b6195,0.67,935.59,9.89,2021-07-03 01:29:04+00:00
20abb173,1123.33,6.24,-0.15,2021-07-03 01:29:05+00:00
f34b386a,-8.33,1790.67,-12.14,2021-07-03 01:29:05+00:00
f7f9ac09,0.0,682.49,3.21,2021-07-03 01:29:06+00:00
5fc96249,1.0,4037.5,4.46,2021-07-03 01:29:06+00:00
82c74b9e,719.0,-2.87,7.17,2021-07-03 01:29:06+00:00
b255f7ad,0.0,,,2021-07-03 01:29:07+00:00
61bff705,,,,2021-07-03 01:29:07+00:00
619fd2b9,,-4.07,-3.92,2021-07-03 01:29:08+00:00
260f359a,-8.67,540.1,17.98,2021-07-03 01:29:08+00:00
4faff963,1006.0,16.66,-15.1,2021-07-03 01:29:08+00:00
499a251d,-27.0,,,2021-07-03 01:29:09+00:00
dfc6fdf5,0.0,284.39,99.18,2021-07-03 01:29:09+00:00
64e1616f,-1.67,915.61,24.75,2021-07-03 01:29:10+00:00
93c8a2c1,8.33,359.29,2.38,2021-07-03 01:29:10+00:00
eec02ec5,3738.33,-0.17,-3.47,2021-07-03 01:29:10+00:00
90791ae9,,,,2021-07-03 01:29:11+00:00
49b6c0dd,0.0,807.22,-307.4,2021-07-03 01:29:11+00:00
d0926969,6.0,,,2021-07-03 01:29:12+00:00
7435e9d3,436.0,-9.05,26.99,2021-07-03 01:29:12+00:00
134a3fa6,3509.0,-209.89,226.6,2021-07-03 01:30:13+00:00
8d9fed87,1460.83,-30.48,11.13,2021-07-03 01:30:13+00:00
5688ed10,2.33,1726.55,6.19,2021-07-03 01:30:14+00:00
2b33a48d,,,,2021-07-03 01:30:14+00:00
07333ad0,7.67,785.81,-5.38,2021-07-03 01:30:14+00:00
38c8ae33,997.5,0.35,95.14,2021-07-03 01:30:15+00:00
adc42b19,0.0,255.79,60.6,2021-07-03 01:30:15+00:00
e9ba8cec,-17.33,938.96,-3.24,2021-07-03 01:30:16+00:00
e12c2148,0.0,880.32,-1.58,2021-07-03 01:30:16+00:00
4b78aae6,2024.33,-9.46,-0.16,2021-07-03 01:30:17+00:00
e724ca65,-7.17,-25.16,-369.0,2021-07-03 01:30:17+00:00
135433c1,0.0,1729.13,10.26,2021-07-03 01:30:17+00:00
90606897,350.0,9.32,2.7,2021-07-03 01:30:18+00:00
02ebf5c7,461.0,6.24,-3.63,2021-07-03 01:30:18+00:00
c8eb2d3d,2075.33,11.09,-3.0,2021-07-03 01:30:19+00:00
2b98cbdd,-10.0,,,2021-07-03 01:30:19+00:00
39146e59,,2305.72,0.86,2021-07-03 01:30:19+00:00
55af2f9b,1566.67,-14.5,19.77,2021-07-03 01:30:20+00:00
28731623,796.67,5.69,59.33,2021-07-03 01:30:20+00:00
3193e230,3.5,10831.7,3.22,2021-07-03 01:30:21+00:00
e6bcf7cf,1669.0,-27.79,20.99,2021-07-03 01:30:22+00:00
7da0acb7,0.0,4207.83,77.15,2021-07-03 01:30:22+00:00
c18b6195,6.17,934.43,9.96,2021-07-03 01:30:23+00:00
20abb173,1046.0,-8.69,-0.52,2021-07-03 01:30:24+00:00
f34b386a,6.0,1821.48,-12.05,2021-07-03 01:30:24+00:00
f7f9ac09,4.17,753.07,3.11,2021-07-03 01:30:25+00:00
5fc96249,5.83,4013.25,4.57,2021-07-03 01:30:25+00:00
82c74b9e,758.33,-12.81,6.87,2021-07-03 01:30:25+00:00
b255f7ad,-4.33,,,2021-07-03 01:30:26+00:00
61bff705,,2350.01,-2.83,2021-07-03 01:30:26+00:00
619fd2b9,,86.27,-4.23,2021-07-03 01:30:27+00:00
260f359a,-9.0,554.44,17.91,2021-07-03 01:30:27+00:00
4faff963,980.0,14.32,-14.74,2021-07-03 01:30:28+00:00
499a251d,-10.0,,,2021-07-03 01:30:28+00:00
dfc6fdf5,0.0,221.68,97.16,2021-07-03 01:30:28+00:00
64e1616f,-5.17,783.68,28.5,2021-07-03 01:30:29+00:00
93c8a2c1,-4.83,431.31,2.81,2021-07-03 01:30:29+00:00
eec02ec5,3770.0,-0.32,-1.49,2021-07-03 01:30:30+00:00
90791ae9,,,,2021-07-03 01:30:30+00:00
49b6c0dd,0.0,821.5,-279.0,2021-07-03 01:30:30+00:00
d0926969,-4.83,,,2021-07-03 01:30:31+00:00
7435e9d3,439.33,-4.97,14.44,2021-07-03 01:30:31+00:00
134a3fa6,3618.0,-225.17,226.49,2021-07-03 01:31:32+00:00
8d9fed87,1544.0,-6.85,5.8,2021-07-03 01:31:33+00:00
5688ed10,-1.0,1725.16,6.34,2021-07-03 01:31:33+00:00
2b33a48d,,,,2021-07-03 01:31:34+00:00
07333ad0,0.0,1024.3,-5.58,2021-07-03 01:31:35+00:00
38c8ae33,1104.0,-10.72,68.87,2021-07-03 01:31:36+00:00
adc42b19,0.0,268.4,56.23,2021-07-03 01:31:36+00:00
e9ba8cec,2.33,941.53,-3.03,2021-07-03 01:31:37+00:00
e12c2148,0.0,815.19,-1.39,2021-07-03 01:31:38+00:00
4b78aae6,1178.0,-10.2,-0.13,2021-07-03 01:31:39+00:00
e724ca65,0.0,-23.53,-374.62,2021-07-03 01:31:39+00:00
135433c1,0.0,1713.81,10.25,2021-07-03 01:31:39+00:00
90606897,383.33,4.04,3.1,2021-07-03 01:31:40+00:00
02ebf5c7,446.67,5.58,-3.92,2021-07-03 01:31:40+00:00
c8eb2d3d,1979.67,6.62,-3.08,2021-07-03 01:31:41+00:00
2b98cbdd,-3.17,,,2021-07-03 01:31:41+00:00
39146e59,,1795.35,1.7,2021-07-03 01:31:41+00:00
55af2f9b,1332.0,2.38,-1.51,2021-07-03 01:31:42+00:00
28731623,797.0,-2.94,45.91,2021-07-03 01:31:42+00:00
3193e230,-4.33,10640.37,3.59,2021-07-03 01:31:43+00:00
e6bcf7cf,1657.17,-24.33,15.43,2021-07-03 01:31:43+00:00
7da0acb7,0.0,2130.61,72.02,2021-07-03 01:31:43+00:00
c18b6195,7.33,964.94,10.12,2021-07-03 01:31:44+00:00
20abb173,1025.33,2.94,-0.42,2021-07-03 01:31:44+00:00
f34b386a,-7.5,5797.92,-12.74,2021-07-03 01:31:45+00:00
f7f9ac09,2.5,736.9,3.05,2021-07-03 01:31:45+00:00
5fc96249,0.0,4021.95,4.44,2021-07-03 01:31:45+00:00
82c74b9e,707.67,6.41,7.08,2021-07-03 01:31:46+00:00
b255f7ad,-2.33,,,2021-07-03 01:31:46+00:00
61bff705,,2356.93,-2.57,2021-07-03 01:31:47+00:00
619fd2b9,,50.68,-4.15,2021-07-03 01:31:47+00:00
260f359a,-4.33,563.78,17.88,2021-07-03 01:31:47+00:00
4faff963,1004.0,17.22,-17.78,2021-07-03 01:31:48+00:00
499a251d,14.0,,,2021-07-03 01:31:48+00:00
dfc6fdf5,-8.17,176.91,76.17,2021-07-03 01:31:49+00:00
64e1616f,0.0,655.95,20.55,2021-07-03 01:31:49+00:00
93c8a2c1,-10.0,343.95,2.58,2021-07-03 01:31:49+00:00
eec02ec5,3801.67,-0.46,1.19,2021-07-03 01:31:50+00:00
90791ae9,,,,2021-07-03 01:31:50+00:00
49b6c0dd,-8.5,831.45,-266.4,2021-07-03 01:31:51+00:00
d0926969,0.0,,,2021-07-03 01:31:51+00:00
7435e9d3,428.5,5.09,8.91,2021-07-03 01:31:51+00:00
134a3fa6,3607.33,-172.61,174.34,2021-07-03 01:32:52+00:00
8d9fed87,1571.17,-3.48,2.23,2021-07-03 01:32:53+00:00
5688ed10,7.67,1732.95,6.27,2021-07-03 01:32:53+00:00
2b33a48d,,,,2021-07-03 01:32:53+00:00
07333ad0,0.0,353.27,-5.34,2021-07-03 01:32:54+00:00
38c8ae33,4209.0,2.74,62.32,2021-07-03 01:32:54+00:00
adc42b19,-9.17,360.3,34.51,2021-07-03 01:32:55+00:00
e9ba8cec,10.0,937.26,-2.98,2021-07-03 01:32:55+00:00
e12c2148,0.0,633.42,-1.25,2021-07-03 01:32:55+00:00
4b78aae6,758.0,2.34,-0.16,2021-07-03 01:32:56+00:00
e724ca65,0.0,-21.78,-379.79,2021-07-03 01:32:56+00:00
135433c1,0.0,1648.46,10.49,2021-07-03 01:32:57+00:00
90606897,371.5,17.01,3.28,2021-07-03 01:32:57+00:00
02ebf5c7,469.0,-11.42,-3.35,2021-07-03 01:32:57+00:00
c8eb2d3d,2064.67,-4.74,-3.15,2021-07-03 01:32:58+00:00
2b98cbdd,0.0,,,2021-07-03 01:32:58+00:00
39146e59,,1535.3,0.86,2021-07-03 01:32:59+00:00
55af2f9b,1300.33,11.62,-5.89,2021-07-03 01:32:59+00:00
28731623,790.0,-4.27,34.44,2021-07-03 01:33:00+00:00
3193e230,-10.0,10681.97,3.82,2021-07-03 01:33:00+00:00
e6bcf7cf,2400.0,-14.55,8.58,2021-07-03 01:33:00+00:00
7da0acb7,-0.17,1293.73,66.02,2021-07-03 01:33:01+00:00
c18b6195,-10.0,974.54,10.17,2021-07-03 01:33:01+00:00
20abb173,1060.67,-6.14,-0.5,2021-07-03 01:33:02+00:00
f34b386a,-9.67,7658.22,-13.27,2021-07-03 01:33:02+00:00
f7f9ac09,0.33,826.32,3.08,2021-07-03 01:33:02+00:00
5fc96249,-10.0,4012.91,4.55,2021-07-03 01:33:03+00:00
82c74b9e,682.5,9.77,7.06,2021-07-03 01:33:03+00:00
b255f7ad,0.0,,,2021-07-03 01:33:04+00:00
61bff705,,2408.85,-2.87,2021-07-03 01:33:04+00:00
619fd2b9,,-10.83,-3.8,2021-07-03 01:33:04+00:00
260f359a,0.0,566.34,18.08,2021-07-03 01:33:05+00:00
4faff963,980.0,33.13,-14.0,2021-07-03 01:33:05+00:00
499a251d,0.0,,,2021-07-03 01:33:06+00:00
dfc6fdf5,1.0,181.14,69.49,2021-07-03 01:33:06+00:00
64e1616f,0.0,662.19,15.5,2021-07-03 01:33:07+00:00
93c8a2c1,-8.83,222.72,3.23,2021-07-03 01:33:07+00:00
eec02ec5,3779.5,-0.34,2.22,2021-07-03 01:33:07+00:00
90791ae9,,,,2021-07-03 01:33:08+00:00
49b6c0dd,-1.33,838.27,-257.47,2021-07-03 01:33:08+00:00
d0926969,,2974.18,7.53,2021-07-03 01:33:09+00:00
7435e9d3,456.5,13.75,9.39,2021-07-03 01:33:09+00:00
134a3fa6,930.0,-146.49,158.16,2021-07-03 01:34:10+00:00
8d9fed87,1553.33,9.67,-1.0,2021-07-03 01:34:10+00:00
5688ed10,-10.0,1700.88,6.4,2021-07-03 01:34:11+00:00
2b33a48d,,,,2021-07-03 01:34:11+00:00
07333ad0,-6.0,349.07,-5.57,2021-07-03 01:34:12+00:00
38c8ae33,4586.0,6.12,51.53,2021-07-03 01:34:12+00:00
adc42b19,-8.0,497.04,27.92,2021-07-03 01:34:12+00:00
e9ba8cec,-7.83,943.93,-3.04,2021-07-03 01:34:13+00:00
e12c2148,7.83,991.25,-1.51,2021-07-03 01:34:13+00:00
4b78aae6,793.67,12.24,0.03,2021-07-03 01:34:14+00:00
e724ca65,7.67,-24.15,-379.27,2021-07-03 01:34:14+00:00
135433c1,0.0,1460.45,10.25,2021-07-03 01:34:14+00:00
90606897,350.0,6.62,3.5,2021-07-03 01:34:15+00:00
02ebf5c7,510.0,3.52,-0.78,2021-07-03 01:34:15+00:00
c8eb2d3d,2864.0,0.51,-2.9,2021-07-03 01:34:16+00:00
2b98cbdd,-10.0,,,2021-07-03 01:34:16+00:00
39146e59,,1510.0,1.27,2021-07-03 01:34:17+00:00
55af2f9b,1326.83,-5.54,-5.09,2021-07-03 01:34:17+00:00
28731623,782.83,-0.84,21.74,2021-07-03 01:34:17+00:00
3193e230,-21.0,10573.5,3.03,2021-07-03 01:34:18+00:00
e6bcf7cf,1814.0,-3.18,4.26,2021-07-03 01:34:18+00:00
7da0acb7,-6.83,757.61,45.33,2021-07-03 01:34:19+00:00
c18b6195,-6.83,962.92,10.13,2021-07-03 01:34:19+00:00
20abb173,1080.0,1.99,-0.5,2021-07-03 01:34:19+00:00
f34b386a,-3.33,2639.09,-12.5,2021-07-03 01:34:20+00:00
f7f9ac09,6.67,3523.52,2.62,2021-07-03 01:34:20+00:00
5fc96249,-6.5,3973.1,4.53,2021-07-03 01:34:21+00:00
82c74b9e,719.5,25.33,6.9,2021-07-03 01:34:21+00:00
b255f7ad,0.0,,,2021-07-03 01:34:21+00:00
61bff705,,2414.76,-3.19,2021-07-03 01:34:22+00:00
619fd2b9,,2.52,-3.43,2021-07-03 01:34:22+00:00
260f359a,-3.83,601.79,18.16,2021-07-03 01:34:23+00:00
4faff963,1022.17,21.0,-17.25,2021-07-03 01:34:23+00:00
499a251d,3.83,,,2021-07-03 01:34:23+00:00
dfc6fdf5,10.0,181.26,69.39,2021-07-03 01:34:24+00:00
64e1616f,4.0,635.99,22.23,2021-07-03 01:34:24+00:00
93c8a2c1,0.0,222.15,3.63,2021-07-03 01:34:25+00:00
eec02ec5,3654.17,-0.46,-0.42,2021-07-03 01:34:25+00:00
90791ae9,,,,2021-07-03 01:34:26+00:00
49b6c0dd,-1.33,836.1,-235.8,2021-07-03 01:34:26+00:00
d0926969,,3068.27,7.89,2021-07-03 01:34:26+00:00
7435e9d3,568.0,-2.4,7.47,2021-07-03 01:34:27+00:00
134a3fa6,2249.33,-114.59,106.96,2021-07-03 01:35:28+00:00
8d9fed87,1610.67,4.07,-6.0,2021-07-03 01:35:28+00:00
5688ed10,-5.33,1636.68,6.39,2021-07-03 01:35:28+00:00
2b33a48d,,,,2021-07-03 01:35:29+00:00
07333ad0,0.33,347.47,-5.54,2021-07-03 01:35:29+00:00
38c8ae33,4635.0,3.61,35.67,2021-07-03 01:35:30+00:00
adc42b19,0.0,507.96,24.07,2021-07-03 01:35:30+00:00
e9ba8cec,0.0,934.23,-3.29,2021-07-03 01:35:30+00:00
e12c2148,-5.17,1437.51,-1.49,2021-07-03 01:35:31+00:00
4b78aae6,959.67,0.24,-0.25,2021-07-03 01:35:31+00:00
e724ca65,5.33,-22.93,-387.11,2021-07-03 01:35:32+00:00
135433c1,0.0,1487.21,10.71,2021-07-03 01:35:32+00:00
90606897,361.0,-1.07,3.34,2021-07-03 01:35:33+00:00
02ebf5c7,654.5,6.98,-0.35,2021-07-03 01:35:33+00:00
c8eb2d3d,2853.0,8.61,-2.75,2021-07-03 01:35:33+00:00
2b98cbdd,1.33,,,2021-07-03 01:35:34+00:00
39146e59,,1593.95,1.34,2021-07-03 01:35:34+00:00
55af2f9b,1402.5,5.41,-4.95,2021-07-03 01:35:35+00:00
28731623,3240.0,-327.74,8.4,2021-07-03 01:35:35+00:00
3193e230,-5.83,10568.85,3.38,2021-07-03 01:35:35+00:00
e6bcf7cf,1818.0,-1.76,0.75,2021-07-03 01:35:36+00:00
7da0acb7,0.0,746.85,57.0,2021-07-03 01:35:36+00:00
c18b6195,6.17,958.8,10.06,2021-07-03 01:35:37+00:00
20abb173,1067.67,-9.05,-0.37,2021-07-03 01:35:37+00:00
f34b386a,-3.83,2129.54,-12.34,2021-07-03 01:35:37+00:00
f7f9ac09,0.0,3533.95,2.79,2021-07-03 01:35:38+00:00
5fc96249,-6.33,3908.19,4.51,2021-07-03 01:35:38+00:00
82c74b9e,706.5,-3.45,7.08,2021-07-03 01:35:39+00:00
b255f7ad,0.0,,,2021-07-03 01:35:39+00:00
61bff705,,2410.8,-2.62,2021-07-03 01:35:39+00:00
619fd2b9,,11.46,-4.2,2021-07-03 01:35:40+00:00
260f359a,-10.0,516.62,18.25,2021-07-03 01:35:40+00:00
4faff963,1096.83,30.39,-18.12,2021-07-03 01:35:41+00:00
499a251d,,,,2021-07-03 01:35:41+00:00
dfc6fdf5,-4.0,2761.94,65.86,2021-07-03 01:35:42+00:00
64e1616f,10.0,648.97,19.96,2021-07-03 01:35:42+00:00
93c8a2c1,0.0,222.53,3.09,2021-07-03 01:35:43+00:00
eec02ec5,3668.83,-0.76,-3.63,2021-07-03 01:35:43+00:00
90791ae9,,,,2021-07-03 01:35:44+00:00
49b6c0dd,2.67,805.07,-237.2,2021-07-03 01:35:44+00:00
d0926969,,3064.64,8.1,2021-07-03 01:35:44+00:00
7435e9d3,575.0,0.51,2.39,2021-07-03 01:35:45+00:00
134a3fa6,3891.67,-102.99,100.59,2021-07-03 01:36:46+00:00
8d9fed87,864.0,11.0,-7.53,2021-07-03 01:36:46+00:00
5688ed10,0.0,1515.74,6.46,2021-07-03 01:36:46+00:00
2b33a48d,,,,2021-07-03 01:36:47+00:00
07333ad0,-17.83,347.74,-5.39,2021-07-03 01:36:47+00:00
38c8ae33,4636.0,-12.94,25.81,2021-07-03 01:36:48+00:00
adc42b19,0.0,508.88,20.87,2021-07-03 01:36:48+00:00
e9ba8cec,-8.17,933.5,-3.23,2021-07-03 01:36:49+00:00
e12c2148,-10.0,626.17,-1.22,2021-07-03 01:36:49+00:00
4b78aae6,925.5,-0.58,0.52,2021-07-03 01:36:49+00:00
e724ca65,1.67,-18.3,-396.6,2021-07-03 01:36:50+00:00
135433c1,0.0,1442.61,10.94,2021-07-03 01:36:50+00:00
90606897,276.5,-5.03,2.85,2021-07-03 01:36:51+00:00
02ebf5c7,650.0,2.02,-0.49,2021-07-03 01:36:51+00:00
c8eb2d3d,2812.0,-2.91,-2.15,2021-07-03 01:36:51+00:00
2b98cbdd,-7.33,,,2021-07-03 01:36:52+00:00
39146e59,,1616.09,0.45,2021-07-03 01:36:52+00:00
55af2f9b,1522.5,10.98,-5.15,2021-07-03 01:36:53+00:00
28731623,4601.33,-58.66,6.02,2021-07-03 01:36:53+00:00
3193e230,-27.67,10578.12,2.57,2021-07-03 01:36:53+00:00
e6bcf7cf,1839.0,-14.32,0.23,2021-07-03 01:36:54+00:00
7da0acb7,-9.0,749.65,53.47,2021-07-03 01:36:54+00:00
c18b6195,0.83,952.64,10.08,2021-07-03 01:36:55+00:00
20abb173,675.0,-5.68,-0.56,2021-07-03 01:36:55+00:00
f34b386a,9.17,1963.93,-11.97,2021-07-03 01:36:55+00:00
f7f9ac09,0.0,3542.51,2.88,2021-07-03 01:36:56+00:00
5fc96249,-0.67,3890.01,4.49,2021-07-03 01:36:56+00:00
82c74b9e,776.5,-92.09,7.45,2021-07-03 01:36:57+00:00
b255f7ad,0.0,,,2021-07-03 01:36:57+00:00
61bff705,,2386.52,-3.09,2021-07-03 01:36:57+00:00
619fd2b9,,4.91,-4.85,2021-07-03 01:36:58+00:00
260f359a,-0.33,426.23,17.94,2021-07-03 01:36:58+00:00
4faff963,1011.5,33.11,-18.61,2021-07-03 01:36:59+00:00
499a251d,,2997.62,11.09,2021-07-03 01:36:59+00:00
dfc6fdf5,-0.17,3861.6,59.73,2021-07-03 01:36:59+00:00
64e1616f,10.0,624.95,18.68,2021-07-03 01:37:00+00:00
93c8a2c1,-20.0,344.33,2.93,2021-07-03 01:37:00+00:00
eec02ec5,3710.0,-0.87,2.01,2021-07-03 01:37:01+00:00
90791ae9,,,,2021-07-03 01:37:01+00:00
49b6c0dd,0.17,874.37,-223.8,2021-07-03 01:37:01+00:00
d0926969,,4203.78,7.37,2021-07-03 01:37:02+00:00
7435e9d3,2253.33,29.66,-3.67,2021-07-03 01:37:02+00:00
134a3fa6,3749.0,-62.17,63.19,2021-07-03 01:38:03+00:00
8d9fed87,571.0,10.4,-10.1,2021-07-03 01:38:03+00:00
5688ed10,-0.67,1565.22,6.55,2021-07-03 01:38:04+00:00
2b33a48d,,,,2021-07-03 01:38:04+00:00
07333ad0,-10.0,348.05,-5.25,2021-07-03 01:38:05+00:00
38c8ae33,4620.83,2.77,-5.67,2021-07-03 01:38:05+00:00
adc42b19,9.0,503.98,39.8,2021-07-03 01:38:06+00:00
e9ba8cec,-10.0,944.37,-3.27,2021-07-03 01:38:06+00:00
e12c2148,-9.0,588.28,-1.25,2021-07-03 01:38:06+00:00
4b78aae6,874.67,6.36,0.08,2021-07-03 01:38:07+00:00
e724ca65,0.0,-7.15,-410.76,2021-07-03 01:38:07+00:00
135433c1,1.33,1629.15,10.73,2021-07-03 01:38:08+00:00
90606897,237.33,5.75,3.08,2021-07-03 01:38:08+00:00
02ebf5c7,658.5,4.27,-0.43,2021-07-03 01:38:09+00:00
c8eb2d3d,2560.5,4.02,-2.01,2021-07-03 01:38:09+00:00
2b98cbdd,1.83,,,2021-07-03 01:38:11+00:00
39146e59,,1542.14,0.91,2021-07-03 01:38:11+00:00
55af2f9b,1456.0,20.84,-8.25,2021-07-03 01:38:12+00:00
28731623,5984.0,-46.05,-5.03,2021-07-03 01:38:12+00:00
3193e230,-27.83,10568.22,3.32,2021-07-03 01:38:13+00:00
e6bcf7cf,1837.83,13.72,1.33,2021-07-03 01:38:13+00:00
7da0acb7,-7.83,772.0,49.23,2021-07-03 01:38:13+00:00
c18b6195,-10.0,949.68,9.92,2021-07-03 01:38:14+00:00
20abb173,645.33,-9.37,-0.77,2021-07-03 01:38:14+00:00
f34b386a,-7.5,6153.62,-12.72,2021-07-03 01:38:15+00:00
f7f9ac09,2.5,3544.03,2.83,2021-07-03 01:38:15+00:00
5fc96249,7.5,3894.97,4.36,2021-07-03 01:38:15+00:00
82c74b9e,699.33,-19.42,7.0,2021-07-03 01:38:16+00:00
b255f7ad,-2.67,,,2021-07-03 01:38:16+00:00
61bff705,,2041.62,-3.42,2021-07-03 01:38:17+00:00
619fd2b9,,1.72,-3.57,2021-07-03 01:38:17+00:00
260f359a,0.0,384.05,18.13,2021-07-03 01:38:17+00:00
4faff963,1016.0,10.51,-10.33,2021-07-03 01:38:18+00:00
499a251d,,3142.35,5.29,2021-07-03 01:38:18+00:00
dfc6fdf5,-10.0,3835.07,52.72,2021-07-03 01:38:19+00:00
64e1616f,-3.17,626.16,24.84,2021-07-03 01:38:19+00:00
93c8a2c1,3.67,337.48,3.89,2021-07-03 01:38:19+00:00
eec02ec5,3663.33,-0.58,-4.87,2021-07-03 01:38:20+00:00
90791ae9,,,,2021-07-03 01:38:20+00:00
49b6c0dd,6.5,841.9,-207.8,2021-07-03 01:38:21+00:00
d0926969,,4455.2,7.25,2021-07-03 01:38:21+00:00
7435e9d3,4799.0,299.64,2.71,2021-07-03 01:38:21+00:00
134a3fa6,2762.0,-77.45,77.93,2021-07-03 01:39:22+00:00
8d9fed87,536.33,6.67,-13.53,2021-07-03 01:39:23+00:00
5688ed10,-10.0,1552.11,6.4,2021-07-03 01:39:23+00:00
2b33a48d,,,,2021-07-03 01:39:23+00:00
07333ad0,-6.0,350.35,-5.43,2021-07-03 01:39:24+00:00
38c8ae33,4598.0,-0.89,7.26,2021-07-03 01:39:24+00:00
adc42b19,0.0,506.81,36.55,2021-07-03 01:39:25+00:00
e9ba8cec,-5.83,936.91,-3.12,2021-07-03 01:39:25+00:00
e12c2148,0.0,600.07,-1.15,2021-07-03 01:39:26+00:00
4b78aae6,910.0,-1.43,0.06,2021-07-03 01:39:26+00:00
e724ca65,0.0,-5.35,-417.0,2021-07-03 01:39:26+00:00
135433c1,5.5,1625.54,10.94,2021-07-03 01:39:27+00:00
90606897,247.0,-6.74,3.14,2021-07-03 01:39:27+00:00
02ebf5c7,692.0,7.71,-0.28,2021-07-03 01:39:28+00:00
c8eb2d3d,2841.33,3.52,-2.16,2021-07-03 01:39:28+00:00
2b98cbdd,10.0,,,2021-07-03 01:39:28+00:00
39146e59,,1500.68,1.42,2021-07-03 01:39:29+00:00
55af2f9b,1491.0,27.79,-13.5,2021-07-03 01:39:29+00:00
28731623,4755.0,3.87,-2.58,2021-07-03 01:39:30+00:00
3193e230,-15.0,11274.11,3.36,2021-07-03 01:39:30+00:00
e6bcf7cf,1830.0,6.54,0.2,2021-07-03 01:39:30+00:00
7da0acb7,0.0,835.79,44.43,2021-07-03 01:39:31+00:00
c18b6195,-10.0,953.61,9.89,2021-07-03 01:39:31+00:00
20abb173,827.33,13.48,-0.44,2021-07-03 01:39:32+00:00
f34b386a,-10.67,2857.82,-12.58,2021-07-03 01:39:32+00:00
f7f9ac09,-0.67,3542.15,2.74,2021-07-03 01:39:32+00:00
5fc96249,5.5,3920.56,4.39,2021-07-03 01:39:33+00:00
82c74b9e,670.0,7.68,6.76,2021-07-03 01:39:33+00:00
b255f7ad,-10.0,,,2021-07-03 01:39:34+00:00
61bff705,,1292.11,-3.14,2021-07-03 01:39:34+00:00
619fd2b9,,-3.89,-3.72,2021-07-03 01:39:34+00:00
260f359a,-11.67,413.39,18.11,2021-07-03 01:39:35+00:00
4faff963,995.0,-4.42,13.6,2021-07-03 01:39:35+00:00
499a251d,,3146.62,7.7,2021-07-03 01:39:36+00:00
dfc6fdf5,-4.0,3784.48,37.34,2021-07-03 01:39:36+00:00
64e1616f,-3.83,629.93,25.92,2021-07-03 01:39:37+00:00
93c8a2c1,-3.83,331.64,3.3,2021-07-03 01:39:37+00:00
eec02ec5,3690.33,-0.61,0.13,2021-07-03 01:39:38+00:00
90791ae9,,,,2021-07-03 01:39:38+00:00
49b6c0dd,-6.33,854.17,-189.87,2021-07-03 01:39:38+00:00
d0926969,,4311.77,7.77,2021-07-03 01:39:39+00:00
7435e9d3,4214.0,-109.98,0.38,2021-07-03 01:39:39+00:00
134a3fa6,2910.0,-60.49,57.4,2021-07-03 01:40:40+00:00
8d9fed87,491.0,4.65,-17.37,2021-07-03 01:40:41+00:00
5688ed10,-3.17,1497.92,6.17,2021-07-03 01:40:41+00:00
2b33a48d,,,,2021-07-03 01:40:41+00:00
07333ad0,0.0,349.39,-5.35,2021-07-03 01:40:42+00:00
38c8ae33,4585.0,8.19,2.91,2021-07-03 01:40:42+00:00
adc42b19,0.0,507.79,30.86,2021-07-03 01:40:43+00:00
e9ba8cec,-7.17,930.92,-3.21,2021-07-03 01:40:43+00:00
e12c2148,-7.17,556.45,-1.22,2021-07-03 01:40:43+00:00
